ActualBusStop,PredictedBusStop,Error,PopulationSum,HospitalSum,ShoppingMalSum,pickUpSum,dropOffSum,stopTimeSum,radius(miles),radius(meters),centroid,lon,lat
2.0,8.48,-6.48,12236,0.0,0.0,11.0,6.0,823.0,0.45,724.72,POINT (-74.20914467328983 40.091915082713),-74.209,40.092
2.0,0.27,1.73,62,0.0,0.0,0.0,0.0,44.0,0.45,724.72,POINT (-74.20703581233525 40.273278180514716),-74.207,40.273
1.0,0.22,0.78,52,0.0,0.0,0.0,0.0,12.0,0.45,724.72,POINT (-74.20276019381211 40.63598698508619),-74.203,40.636
15.0,12.31,2.69,13715,0.0,0.0,0.0,0.0,3298.0,0.45,724.72,POINT (-74.20240036993185 40.66621167084418),-74.202,40.666
7.0,4.46,2.54,2753,0.0,0.0,0.0,0.0,2216.0,0.45,724.72,POINT (-74.20203999981258 40.696436195237574),-74.202,40.696
24.0,20.88,3.12,14111,0.0,0.0,36.0,26.0,10299.0,0.45,724.72,POINT (-74.20167908251526 40.726660558236894),-74.202,40.727
24.0,16.44,7.56,9972,0.0,0.0,832.0,1090.0,8651.0,0.45,724.72,POINT (-74.20131761709852 40.7568847598128),-74.201,40.757
12.0,14.45,-2.45,8207,0.0,0.0,0.0,0.0,7862.0,0.45,724.72,POINT (-74.20095560261862 40.78710879993612),-74.201,40.787
4.0,2.98,1.02,3430,0.0,0.0,0.0,0.0,626.0,0.45,724.72,POINT (-74.20022992268234 40.847556395709155),-74.2,40.848
1.0,2.08,-1.08,2942,0.0,0.0,0.0,0.0,114.0,0.45,724.72,POINT (-74.19986625532654 40.87777995130135),-74.2,40.878
8.0,4.65,3.35,5545,0.0,0.0,0.0,0.0,966.0,0.45,724.72,POINT (-74.19950203510868 40.908003345325945),-74.2,40.908
5.0,0.9,4.1,520,0.0,0.0,0.0,0.0,341.0,0.45,724.72,POINT (-74.19913726107302 40.93822657775461),-74.199,40.938
2.0,0.64,1.36,230,0.0,0.0,0.0,0.0,268.0,0.45,724.72,POINT (-74.20113155095183 39.789551893724465),-74.201,39.79
2.0,0.77,1.23,458,0.0,0.0,0.0,0.0,268.0,0.45,724.72,POINT (-74.20078162007744 39.81978100133146),-74.201,39.82
2.0,1.96,0.04,2444,0.0,0.0,0.0,0.0,268.0,0.45,724.72,POINT (-74.19902402080665 39.970924130523414),-74.199,39.971
4.0,4.51,-0.51,6594,0.0,0.0,0.0,0.0,324.0,0.45,724.72,POINT (-74.19760835384523 40.091835741236515),-74.198,40.092
1.0,2.15,-1.15,3222,0.0,0.0,6.0,0.0,36.0,0.45,724.72,POINT (-74.19367082836753 40.424329394640665),-74.194,40.424
3.0,1.88,1.12,2000,0.0,0.0,0.0,0.0,420.0,0.45,724.72,POINT (-74.19076569624211 40.66613071216362),-74.191,40.666
19.0,23.09,-4.09,11646,0.0,0.0,78.0,45.0,13399.0,0.45,724.72,POINT (-74.19003389010872 40.72657942773454),-74.19,40.727
15.0,21.69,-6.69,18454,0.0,0.0,418.0,412.0,8792.0,0.45,724.72,POINT (-74.18966715335324 40.756803543284335),-74.19,40.757
15.0,13.05,1.95,8062,0.0,0.0,0.0,0.0,6760.0,0.45,724.72,POINT (-74.18929985952937 40.787027497304514),-74.189,40.787
9.0,4.98,4.02,5649,0.0,0.0,0.0,0.0,1194.0,0.45,724.72,POINT (-74.18893200767718 40.81725128976594),-74.189,40.817
4.0,2.37,1.63,2812,0.0,0.0,0.0,0.0,424.0,0.45,724.72,POINT (-74.18856359683431 40.84747492063965),-74.189,40.847
5.0,5.1,-0.1,7022,0.0,0.0,0.0,0.0,600.0,0.45,724.72,POINT (-74.18782509431506 40.90792169750864),-74.188,40.908
10.0,4.79,5.21,5630,0.0,0.0,0.0,0.0,1039.0,0.45,724.72,POINT (-74.18745500070182 40.938144843446814),-74.187,40.938
3.0,1.31,1.69,1349,0.0,0.0,0.0,0.0,268.0,0.45,724.72,POINT (-74.18893546110827 39.849930140790306),-74.189,39.85
1.0,1.74,-0.74,2349,0.0,0.0,0.0,0.0,134.0,0.45,724.72,POINT (-74.18786574559093 39.94061576293661),-74.188,39.941
4.0,2.09,1.91,2667,0.0,0.0,0.0,0.0,267.0,0.45,724.72,POINT (-74.18750809559069 39.97084398218902),-74.188,39.971
1.0,2.38,-1.38,3457,0.0,0.0,0.0,0.0,109.0,0.45,724.72,POINT (-74.18607208049966 40.09175525098448),-74.186,40.092
1.0,0.2,0.8,38,0.0,0.0,2.0,0.0,2.0,0.45,724.72,POINT (-74.18244381481232 40.39402215393371),-74.182,40.394
4.0,1.57,2.43,2192,0.0,1.0,10.0,0.0,68.0,0.45,724.72,POINT (-74.18207795903828 40.42424795791554),-74.182,40.424
1.0,0.55,0.45,109,0.0,1.0,0.0,0.0,261.0,0.45,724.72,POINT (-74.17913107016822 40.666048581296145),-74.179,40.666
2.0,2.51,-0.51,2,0.0,0.0,78.0,116.0,1960.0,0.45,724.72,POINT (-74.17876018939177 40.696272932701326),-74.179,40.696
22.0,32.74,-10.74,13680,0.0,0.0,183.0,282.0,20480.0,0.45,724.72,POINT (-74.17838874548197 40.72649712255791),-74.178,40.726
15.0,21.06,-6.06,14494,0.0,0.0,16.0,25.0,10259.0,0.45,724.72,POINT (-74.17801673747002 40.756721150836235),-74.178,40.757
8.0,9.96,-1.96,9721,1.0,0.0,0.0,0.0,3331.0,0.45,724.72,POINT (-74.17764416438467 40.786945017506845),-74.178,40.787
4.0,3.8,0.2,5553,0.0,0.0,0.0,0.0,252.0,0.45,724.72,POINT (-74.17727102525218 40.817168722540394),-74.177,40.817
8.0,2.77,5.23,1375,0.0,2.0,0.0,0.0,1487.0,0.45,724.72,POINT (-74.1768973190964 40.84739226590779),-74.177,40.847
8.0,4.52,3.48,4259,0.0,1.0,0.0,0.0,1505.0,0.45,724.72,POINT (-74.1765230449387 40.877615647579994),-74.177,40.878
6.0,7.11,-1.11,6585,0.0,0.0,0.0,0.0,2512.0,0.45,724.72,POINT (-74.17614820179797 40.90783886752823),-74.176,40.908
6.0,5.97,0.03,8879,0.0,0.0,0.0,0.0,400.0,0.45,724.72,POINT (-74.17577278869065 40.93806192572383),-74.176,40.938
2.0,1.03,0.97,1377,0.0,0.0,12.0,12.0,24.0,0.45,724.72,POINT (-74.17502024862937 40.99850755674331),-74.175,40.999
1.0,1.37,-0.37,1928,0.0,0.0,5.0,6.0,29.0,0.45,724.72,POINT (-74.1738871390549 41.08917478942088),-74.174,41.089
1.0,1.47,-0.47,1898,0.0,0.0,0.0,0.0,134.0,0.45,724.72,POINT (-74.17743980762188 39.84984919416536),-74.177,39.85
1.0,1.45,-0.45,1952,0.0,0.0,0.0,0.0,89.0,0.45,724.72,POINT (-74.17562895079165 40.00099066185032),-74.176,40.001
2.0,2.0,-0.0,2979,0.0,0.0,4.0,0.0,32.0,0.45,724.72,POINT (-74.17048513735236 40.424165358922615),-74.17,40.424
3.0,0.99,2.01,1038,0.0,0.0,0.0,0.0,159.0,0.45,724.72,POINT (-74.17011353518 40.454390913897),-74.17,40.454
15.0,19.0,-4.0,17231,0.0,0.0,133.0,135.0,7152.0,0.45,724.72,POINT (-74.16674364932162 40.72641364272105),-74.167,40.726
12.0,12.89,-0.89,8603,0.0,0.0,0.0,0.0,6358.0,0.45,724.72,POINT (-74.16636637013664 40.75663758248261),-74.166,40.757
5.0,5.72,-0.72,7656,0.0,0.0,0.0,0.0,807.0,0.45,724.72,POINT (-74.16598851787346 40.78686136055718),-74.166,40.787
8.0,5.59,2.41,6057,0.0,0.0,0.0,0.0,1503.0,0.45,724.72,POINT (-74.16561009154455 40.817084976915325),-74.166,40.817
8.0,5.97,2.03,4977,0.0,0.0,0.0,0.0,2364.0,0.45,724.72,POINT (-74.16523109015993 40.84730843152774),-74.165,40.847
7.0,2.91,4.09,3409,0.0,0.0,0.0,0.0,580.0,0.45,724.72,POINT (-74.16485151272714 40.87753172436525),-74.165,40.878
15.0,14.93,0.07,12959,1.0,0.0,6.0,18.0,5880.0,0.45,724.72,POINT (-74.16447135825113 40.90775485539893),-74.164,40.908
3.0,2.25,0.75,3405,0.0,0.0,0.0,0.0,24.0,0.45,724.72,POINT (-74.16409062573445 40.93797782459992),-74.164,40.938
2.0,1.13,0.87,1533,0.0,0.0,12.0,12.0,24.0,0.45,724.72,POINT (-74.16332742257632 40.99842327738946),-74.163,40.998
1.0,0.84,0.16,831,0.0,0.0,0.0,0.0,134.0,0.45,724.72,POINT (-74.16557807758085 39.87999563616079),-74.166,39.88
2.0,0.56,1.44,395,0.0,0.0,0.0,0.0,121.0,0.45,724.72,POINT (-74.16410804377259 40.000908137959684),-74.164,40.001
3.0,2.93,0.07,4526,0.0,0.0,0.0,0.0,39.0,0.45,724.72,POINT (-74.16299967475535 40.09159082420818),-74.163,40.092
2.0,0.63,1.37,695,0.0,0.0,4.0,0.0,32.0,0.45,724.72,POINT (-74.1588923639847 40.42408159767589),-74.159,40.424
21.0,21.81,-0.81,20517,0.0,0.0,0.0,0.0,7857.0,0.45,724.72,POINT (-74.15509860231423 40.72632898823823),-74.155,40.726
16.0,14.01,1.99,17366,0.0,1.0,0.0,4.0,2890.0,0.45,724.72,POINT (-74.15471605204085 40.75655283823771),-74.155,40.757
10.0,9.11,0.89,8609,0.0,0.0,0.0,0.0,3173.0,0.45,724.72,POINT (-74.15433292068468 40.78677652646986),-74.154,40.787
7.0,4.7,2.3,5344,0.0,0.0,0.0,0.0,1110.0,0.45,724.72,POINT (-74.15394920724441 40.81700005290505),-74.154,40.817
4.0,2.34,1.66,2678,0.0,0.0,0.0,0.0,470.0,0.45,724.72,POINT (-74.15356491071623 40.84722341751384),-74.154,40.847
9.0,5.32,3.68,7480,0.0,0.0,0.0,0.0,562.0,0.45,724.72,POINT (-74.15318003009381 40.87744662026691),-74.153,40.877
14.0,15.22,-1.22,17150,0.0,0.0,18.0,54.0,4014.0,0.45,724.72,POINT (-74.15279456436825 40.907669661135124),-74.153,40.908
11.0,7.64,3.36,10304,0.0,0.0,0.0,0.0,1087.0,0.45,724.72,POINT (-74.15240851252813 40.9378925400895),-74.152,40.938
8.0,2.33,5.67,3515,0.0,0.0,0.0,0.0,42.0,0.45,724.72,POINT (-74.15202187355943 40.96811525710124),-74.152,40.968
3.0,1.87,1.13,1960,0.0,0.0,0.0,0.0,438.0,0.45,724.72,POINT (-74.15163464644563 40.99833781214169),-74.152,40.998
2.0,1.69,0.31,1996,0.0,0.0,0.0,0.0,268.0,0.45,724.72,POINT (-74.15370574481193 39.910140600821904),-74.154,39.91
2.0,1.0,1.0,1013,0.0,0.0,0.0,0.0,178.0,0.45,724.72,POINT (-74.15258718459681 40.00082446899553),-74.153,40.001
3.0,1.09,1.91,1367,0.0,0.0,30.0,0.0,81.0,0.45,724.72,POINT (-74.15146354368149 40.09150688771167),-74.151,40.092
5.0,1.68,3.32,2344,0.0,0.0,10.0,0.0,80.0,0.45,724.72,POINT (-74.1472996396102 40.42399667418959),-74.147,40.424
1.0,0.48,0.52,466,0.0,0.0,4.0,0.0,18.0,0.45,724.72,POINT (-74.14691765393522 40.45422204999528),-74.147,40.454
11.0,11.62,-0.62,9926,0.0,0.0,0.0,0.0,4620.0,0.45,724.72,POINT (-74.14345360514633 40.726243159123925),-74.143,40.726
4.0,5.04,-1.04,7270,0.0,0.0,0.0,0.0,430.0,0.45,724.72,POINT (-74.14306578387038 40.75646691811606),-74.143,40.756
4.0,5.89,-1.89,6779,0.0,0.0,0.0,0.0,1393.0,0.45,724.72,POINT (-74.14267737350725 40.7866905152594),-74.143,40.787
4.0,4.17,-0.17,5109,0.0,0.0,0.0,0.0,783.0,0.45,724.72,POINT (-74.14228837304186 40.81691395052413),-74.142,40.817
4.0,5.11,-1.11,7559,0.0,0.0,0.0,0.0,339.0,0.45,724.72,POINT (-74.14189878145659 40.847137223880694),-74.142,40.847
15.0,13.67,1.33,9543,0.0,0.0,0.0,0.0,6538.0,0.45,724.72,POINT (-74.14150859773122 40.87736033529956),-74.142,40.877
11.0,8.46,2.54,8393,0.0,0.0,36.0,54.0,2734.0,0.45,724.72,POINT (-74.14111782084301 40.907583284751446),-74.141,40.908
7.0,3.05,3.95,3632,0.0,0.0,0.0,0.0,590.0,0.45,724.72,POINT (-74.14072644976656 40.937806072207216),-74.141,40.938
3.0,1.84,1.16,2750,0.0,0.0,0.0,0.0,14.0,0.45,724.72,POINT (-74.14033448347396 40.96802869763791),-74.14,40.968
3.0,2.25,0.75,2560,0.0,0.0,0.0,0.0,450.0,0.45,724.72,POINT (-74.1399419209346 40.9982511610147),-74.14,40.998
1.0,1.6,-0.6,2268,0.0,0.0,1.0,0.0,54.0,0.45,724.72,POINT (-74.13876064549149 41.088917578536034),-74.139,41.089
3.0,1.27,1.73,1565,0.0,0.0,0.0,0.0,130.0,0.45,724.72,POINT (-74.14068730988163 40.03096719865447),-74.141,40.031
4.0,1.31,2.69,1108,0.0,1.0,0.0,0.0,390.0,0.45,724.72,POINT (-74.14030767268221 40.061194581173446),-74.14,40.061
1.0,1.43,-0.43,1968,0.0,0.0,39.0,0.0,59.0,0.45,724.72,POINT (-74.13992746135634 40.091421802495006),-74.14,40.091
1.0,0.46,0.54,297,0.0,0.0,0.0,0.0,90.0,0.45,724.72,POINT (-74.13686498513503 40.333233765949274),-74.137,40.333
7.0,3.24,3.76,4304,0.0,0.0,20.0,0.0,408.0,0.45,724.72,POINT (-74.13531978760412 40.45413587284812),-74.135,40.454
3.0,4.79,-1.79,4398,0.0,0.0,0.0,330.0,1667.0,0.45,724.72,POINT (-74.13259305571604 40.665708336240215),-74.133,40.666
3.0,2.58,0.42,2790,0.0,0.0,0.0,0.0,614.0,0.45,724.72,POINT (-74.1318086585045 40.72615615539278),-74.132,40.726
7.0,5.83,1.17,7110,0.0,0.0,0.0,0.0,1175.0,0.45,724.72,POINT (-74.13102187703008 40.78660332694049),-74.131,40.787
5.0,4.06,0.94,5276,0.0,0.0,0.0,0.0,611.0,0.45,724.72,POINT (-74.13062758962701 40.8168266697873),-74.131,40.817
8.0,10.01,-2.01,11341,0.0,0.0,0.0,0.0,2560.0,0.45,724.72,POINT (-74.13023270307228 40.847049850643025),-74.13,40.847
13.0,11.39,1.61,14810,0.0,0.0,0.0,0.0,1973.0,0.45,724.72,POINT (-74.12983721633186 40.87727286947796),-74.13,40.877
2.0,3.74,-1.74,4141,0.0,0.0,12.0,18.0,910.0,0.45,724.72,POINT (-74.12944112836908 40.90749572626271),-74.129,40.907
9.0,4.78,4.22,5842,0.0,0.0,0.0,0.0,924.0,0.45,724.72,POINT (-74.12904443814465 40.93771842096792),-74.129,40.938
4.0,3.28,0.72,2911,0.0,0.0,0.0,0.0,1144.0,0.45,724.72,POINT (-74.12864714461664 40.96794095356447),-74.129,40.968
3.0,1.92,1.08,2726,0.0,0.0,0.0,0.0,90.0,0.45,724.72,POINT (-74.12824924674052 40.99816332402337),-74.128,40.998
1.0,1.14,-0.14,1496,0.0,0.0,1.0,0.0,59.0,0.45,724.72,POINT (-74.12745163375253 41.05860757841318),-74.127,41.059
1.0,0.28,0.72,62,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-74.12684435255228 40.21224247361858),-74.127,40.212
1.0,0.25,0.75,76,0.0,0.0,0.0,0.0,22.0,0.45,724.72,POINT (-74.12567788802123 40.30292095734723),-74.126,40.303
1.0,0.84,0.16,1011,0.0,0.0,0.0,0.0,45.0,0.45,724.72,POINT (-74.12528788831345 40.33314679554629),-74.125,40.333
1.0,0.94,0.06,1134,0.0,0.0,4.0,0.0,71.0,0.45,724.72,POINT (-74.12372197170194 40.454048532256216),-74.124,40.454
20.0,23.89,-3.89,19914,0.0,0.0,3642.0,4192.0,9909.0,0.45,724.72,POINT (-74.12095867798477 40.66562034465232),-74.121,40.666
10.0,5.79,4.21,6324,0.0,0.0,0.0,0.0,1536.0,0.45,724.72,POINT (-74.11896685768991 40.8167382107095),-74.119,40.817
10.0,9.0,1.0,5739,0.0,0.0,0.0,0.0,4524.0,0.45,724.72,POINT (-74.11856667625459 40.84696129781582),-74.119,40.847
12.0,5.94,6.06,8216,0.0,0.0,0.0,0.0,709.0,0.45,724.72,POINT (-74.11816588658819 40.87718422281716),-74.118,40.877
9.0,5.06,3.94,5634,0.0,0.0,0.0,0.0,1265.0,0.45,724.72,POINT (-74.11776448764012 40.90740698568393),-74.118,40.907
6.0,3.78,2.22,4451,0.0,0.0,0.0,0.0,791.0,0.45,724.72,POINT (-74.11736247835721 40.93762958638664),-74.117,40.938
7.0,4.32,2.68,3509,0.0,0.0,0.0,0.0,1716.0,0.45,724.72,POINT (-74.11695985768357 40.96785202489597),-74.117,40.968
2.0,1.75,0.25,2504,0.0,0.0,0.0,0.0,62.0,0.45,724.72,POINT (-74.11655662456066 40.99807430118279),-74.117,40.998
1.0,0.39,0.61,310,0.0,0.0,0.0,0.0,22.0,0.45,724.72,POINT (-74.11410600207151 40.30283292201768),-74.114,40.303
1.0,0.96,0.04,1119,0.0,0.0,0.0,0.0,90.0,0.45,724.72,POINT (-74.11371084224952 40.33305866664359),-74.114,40.333
2.0,0.93,1.07,1096,0.0,0.0,0.0,0.0,76.0,0.45,724.72,POINT (-74.11291872583217 40.393509670886424),-74.113,40.394
7.0,8.76,-1.76,6521,1.0,0.0,3934.0,3934.0,3934.0,0.45,724.72,POINT (-74.10932435197454 40.66553118096456),-74.109,40.666
5.0,6.64,-1.64,2792,0.0,0.0,832.0,1479.0,4023.0,0.45,724.72,POINT (-74.10892194125684 40.69575498357152),-74.109,40.696
5.0,1.98,3.02,1031,0.0,0.0,0.0,0.0,995.0,0.45,724.72,POINT (-74.10851891954503 40.72597862413967),-74.109,40.726
11.0,7.12,3.88,4349,0.0,0.0,0.0,0.0,3649.0,0.45,724.72,POINT (-74.10730617792063 40.81664857330587),-74.107,40.817
9.0,6.71,2.29,6639,0.0,0.0,0.0,0.0,2153.0,0.45,724.72,POINT (-74.10690070169474 40.84687156541423),-74.107,40.847
12.0,8.55,3.45,10779,0.0,0.0,0.0,0.0,1610.0,0.45,724.72,POINT (-74.10649460919261 40.87709439533231),-74.106,40.877
5.0,1.92,3.08,1938,0.0,0.0,0.0,0.0,485.0,0.45,724.72,POINT (-74.10608789934976 40.90731706303032),-74.106,40.907
4.0,3.78,0.22,5014,0.0,0.0,0.0,0.0,504.0,0.45,724.72,POINT (-74.10568057109909 40.93753956847861),-74.106,40.938
1.0,2.19,-1.19,2981,0.0,0.0,0.0,0.0,187.0,0.45,724.72,POINT (-74.10527262337075 40.96776191164771),-74.105,40.968
1.0,2.13,-1.13,3144,0.0,0.0,1.0,0.0,59.0,0.45,724.72,POINT (-74.10486405509222 40.9979840925083),-74.105,40.998
1.0,0.51,0.49,446,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-74.10373149891197 40.21206580983961),-74.104,40.212
2.0,1.22,0.78,1472,0.0,0.0,0.0,0.0,137.0,0.45,724.72,POINT (-74.10213384761461 40.33296937925609),-74.102,40.333
3.0,0.64,2.36,633,0.0,0.0,1.0,1.0,66.0,0.45,724.72,POINT (-74.10133138768805 40.393420193642136),-74.101,40.393
2.0,1.46,0.54,1909,0.0,0.0,12.0,0.0,119.0,0.45,724.72,POINT (-74.10092924554118 40.42364535813998),-74.101,40.424
27.0,35.41,-8.41,19616,0.0,0.0,562.0,1568.0,19741.0,0.45,724.72,POINT (-74.09728241296999 40.69566455198229),-74.097,40.696
4.0,0.22,3.78,18,0.0,0.0,0.0,0.0,24.0,0.45,724.72,POINT (-74.09564555100921 40.816557757591745),-74.096,40.817
5.0,6.7,-1.7,6445,0.0,0.0,0.0,0.0,2235.0,0.45,724.72,POINT (-74.09523478008397 40.846780653453656),-74.095,40.847
9.0,6.32,2.68,9348,0.0,0.0,0.0,0.0,463.0,0.45,724.72,POINT (-74.09482338483754 40.87700338703881),-74.095,40.877
5.0,3.08,1.92,2896,0.0,0.0,0.0,0.0,984.0,0.45,724.72,POINT (-74.0944113641916 40.907225958317305),-74.094,40.907
10.0,3.41,6.59,1826,0.0,0.0,0.0,0.0,1795.0,0.45,724.72,POINT (-74.09399871706509 40.93744836725931),-74.094,40.937
6.0,2.81,3.19,2535,0.0,0.0,0.0,0.0,935.0,0.45,724.72,POINT (-74.09358544237422 40.96767061383515),-74.094,40.968
1.0,1.11,-0.11,1328,0.0,0.0,15.0,13.0,114.0,0.45,724.72,POINT (-74.09317153903244 40.99789269801534),-74.093,40.998
1.0,1.31,-0.31,1841,0.0,0.0,0.0,0.0,27.0,0.45,724.72,POINT (-74.09217514937968 40.21197574760706),-74.092,40.212
1.0,0.75,0.25,766,0.0,0.0,0.0,0.0,95.0,0.45,724.72,POINT (-74.0905569050801 40.33287893339891),-74.091,40.333
1.0,1.2,-0.2,1653,0.0,0.0,0.0,0.0,27.0,0.45,724.72,POINT (-74.09015081108062 40.363104325362116),-74.09,40.363
2.0,1.55,0.45,2046,0.0,0.0,12.0,0.0,119.0,0.45,724.72,POINT (-74.08933677625535 40.42355462367601),-74.089,40.424
11.0,15.73,-4.73,11459,0.0,0.0,0.0,0.0,7305.0,0.45,724.72,POINT (-74.08564293786365 40.69557294708092),-74.086,40.696
10.0,11.41,-1.41,8465,0.0,0.0,0.0,0.0,5177.0,0.45,724.72,POINT (-74.08522939092775 40.72579639460021),-74.085,40.726
2.0,0.33,1.67,122,0.0,0.0,0.0,0.0,69.0,0.45,724.72,POINT (-74.08440041190137 40.786242802881816),-74.084,40.786
10.0,7.28,2.72,6379,0.0,0.0,0.0,0.0,2758.0,0.45,724.72,POINT (-74.08356891211345 40.84668856194963),-74.084,40.847
7.0,6.73,0.27,9070,0.0,0.0,6.0,9.0,940.0,0.45,724.72,POINT (-74.0831522142154 40.87691119795229),-74.083,40.877
7.0,5.4,1.6,3738,0.0,0.0,0.0,0.0,2511.0,0.45,724.72,POINT (-74.08273488285926 40.90713367156053),-74.083,40.907
4.0,1.25,2.75,947,0.0,0.0,0.0,0.0,420.0,0.45,724.72,POINT (-74.08231691695002 40.93735598274437),-74.082,40.937
4.0,1.24,2.76,1555,0.0,0.0,1.0,0.0,106.0,0.45,724.72,POINT (-74.08189831538995 40.96757813147397),-74.082,40.968
1.0,0.48,0.52,495,0.0,0.0,0.0,0.0,2.0,0.45,724.72,POINT (-74.08143455964884 40.1514321623976),-74.081,40.151
2.0,1.12,0.88,1415,0.0,0.0,0.0,0.0,81.0,0.45,724.72,POINT (-74.08061885226172 40.211884531832695),-74.081,40.212
3.0,2.4,0.6,3115,0.0,0.0,0.0,0.0,297.0,0.45,724.72,POINT (-74.07898001531737 40.332787329087395),-74.079,40.333
2.0,1.46,0.54,1919,0.0,0.0,0.0,0.0,112.0,0.45,724.72,POINT (-74.07856875365566 40.36301262370237),-74.079,40.363
27.0,38.81,-11.81,26928,0.0,0.0,0.0,912.0,18919.0,0.45,724.72,POINT (-74.07358470721357 40.72570351801188),-74.074,40.726
13.0,5.3,7.7,2843,1.0,0.0,0.0,0.0,2874.0,0.45,724.72,POINT (-74.07274517925835 40.786149729248464),-74.073,40.786
3.0,0.79,2.21,917,0.0,0.0,0.0,0.0,55.0,0.45,724.72,POINT (-74.07190309847441 40.84659529091796),-74.072,40.847
11.0,7.23,3.77,5834,0.0,0.0,12.0,18.0,2991.0,0.45,724.72,POINT (-74.07148109801855 40.87681782808851),-74.071,40.877
10.0,5.16,4.84,3679,0.0,0.0,0.0,2.0,2334.0,0.45,724.72,POINT (-74.07105845604626 40.9070402027758),-74.071,40.907
1.0,0.86,0.14,1008,0.0,0.0,1.0,0.0,65.0,0.45,724.72,POINT (-74.07063517144861 40.93726241494966),-74.071,40.937
11.0,2.7,8.3,1525,0.0,1.0,0.0,0.0,1350.0,0.45,724.72,POINT (-74.07021124311392 40.96748446458005),-74.07,40.967
1.0,0.81,0.19,968,0.0,0.0,0.0,0.0,41.0,0.45,724.72,POINT (-74.07071202822067 40.090887168889175),-74.071,40.091
1.0,0.39,0.61,348,0.0,0.0,0.0,0.0,2.0,0.45,724.72,POINT (-74.0698885651373 40.151339989304105),-74.07,40.151
1.0,1.48,-0.48,2064,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-74.06906260822487 40.21179216253193),-74.069,40.212
1.0,2.31,-1.31,3301,0.0,0.0,0.0,0.0,133.0,0.45,724.72,POINT (-74.06781897839099 40.30246920830146),-74.068,40.302
5.0,1.5,3.5,1379,0.0,1.0,0.0,0.0,413.0,0.45,724.72,POINT (-74.06740317899771 40.33269456633703),-74.067,40.333
1.0,0.88,0.12,1114,0.0,0.0,6.0,0.0,33.0,0.45,724.72,POINT (-74.06615199748504 40.4233696683133),-74.066,40.423
20.0,23.34,-3.34,17480,0.0,0.0,0.0,333.0,10668.0,0.45,724.72,POINT (-74.06194007814425 40.72560946689894),-74.062,40.726
3.0,1.66,1.34,1932,0.0,0.0,0.0,0.0,276.0,0.45,724.72,POINT (-74.06151536235217 40.7558325539742),-74.062,40.756
11.0,6.44,4.56,4949,0.0,0.0,0.0,0.0,2769.0,0.45,724.72,POINT (-74.0610900014486 40.7860554785992),-74.061,40.786
13.0,8.17,4.83,4811,1.0,0.0,0.0,0.0,4294.0,0.45,724.72,POINT (-74.05981003693937 40.876723277463505),-74.06,40.877
15.0,7.8,7.2,5166,0.0,1.0,0.0,0.0,3809.0,0.45,724.72,POINT (-74.0593820844462 40.906945551979156),-74.059,40.907
6.0,2.86,3.14,3812,0.0,0.0,0.0,0.0,335.0,0.45,724.72,POINT (-74.05895348125567 40.93716766389122),-74.059,40.937
5.0,1.5,3.5,1033,0.0,0.0,0.0,0.0,590.0,0.45,724.72,POINT (-74.0585242262421 40.96738961316949),-74.059,40.967
2.0,1.58,0.42,2292,0.0,0.0,0.0,0.0,28.0,0.45,724.72,POINT (-74.05809431827697 40.997611399783956),-74.058,40.998
4.0,1.71,2.29,2232,0.0,0.0,0.0,0.0,164.0,0.45,724.72,POINT (-74.05917630568221 40.090794043044056),-74.059,40.091
3.0,2.31,0.69,3099,0.0,0.0,0.0,0.0,235.0,0.45,724.72,POINT (-74.05875977999851 40.12102043502137),-74.059,40.121
1.0,0.87,0.13,1158,0.0,0.0,0.0,0.0,2.0,0.45,724.72,POINT (-74.05834262419175 40.15124666514951),-74.058,40.151
1.0,1.57,-0.57,2218,0.0,0.0,0.0,0.0,54.0,0.45,724.72,POINT (-74.05750641793588 40.21169863972037),-74.058,40.212
5.0,1.93,3.07,2324,0.0,0.0,0.0,0.0,305.0,0.45,724.72,POINT (-74.05624735585148 40.30237538684988),-74.056,40.302
3.0,0.74,2.26,720,0.0,0.0,0.0,0.0,112.0,0.45,724.72,POINT (-74.05540480008064 40.36282574138968),-74.055,40.363
4.0,1.16,2.84,1195,0.0,0.0,0.0,0.0,224.0,0.45,724.72,POINT (-74.05455968935004 40.423275447445974),-74.055,40.423
17.0,18.22,-1.22,17019,2.0,1.0,0.0,0.0,6605.0,0.45,724.72,POINT (-74.05029550440618 40.72551424127741),-74.05,40.726
18.0,20.97,-2.97,22655,0.0,0.0,0.0,0.0,6073.0,0.45,724.72,POINT (-74.04986551834055 40.755737227384095),-74.05,40.756
9.0,5.96,3.04,961,0.0,2.0,0.0,0.0,4379.0,0.45,724.72,POINT (-74.04943487916088 40.78596005095012),-74.049,40.786
8.0,5.82,2.18,3905,0.0,0.0,0.0,0.0,2780.0,0.45,724.72,POINT (-74.04857163695529 40.84640521033574),-74.049,40.846
18.0,11.59,6.41,8298,0.0,0.0,0.0,0.0,5417.0,0.45,724.72,POINT (-74.04813903167015 40.87662754609347),-74.048,40.877
4.0,4.7,-0.7,4753,0.0,0.0,0.0,0.0,1408.0,0.45,724.72,POINT (-74.04770576875259 40.90684971918684),-74.048,40.907
